id,year,age,race,sex,educ,partyid,relactiv,abany,abdefect,abnomore,abhlth,abpoor,abrape,absingle
342,1972,59,Black,Female,4,Strong Democrat,NA,NA,0,0,0,0,1,0
343,1972,70,Black,Female,9,Other Party,NA,NA,0,0,0,0,0,0
344,1972,52,Black,Male,2,Not Str Democrat,NA,NA,0,0,1,0,0,0
345,1972,NA,Black,Female,0,Other Party,NA,NA,NA,0,0,0,NA,0
346,1972,75,Black,Male,2,Not Str Democrat,NA,NA,0,0,0,0,0,0
347,1972,49,White,Female,8,Strong Democrat,NA,NA,1,1,1,1,1,1
348,1972,49,White,Male,8,Not Str Democrat,NA,NA,1,1,1,1,1,1
349,1972,46,White,Male,14,Not Str Republican,NA,NA,1,0,1,1,1,1
350,1972,45,White,Female,12,Not Str Democrat,NA,NA,1,1,1,1,1,1
351,1972,28,White,Female,17,Not Str Democrat,NA,NA,1,1,1,1,1,0
352,1972,23,White,Male,12,"Ind,Near Dem",NA,NA,1,1,1,1,1,1
353,1972,64,White,Male,12,Strong Democrat,NA,NA,1,1,1,0,1,0
354,1972,33,Black,Female,12,Strong Democrat,NA,NA,0,0,0,0,0,0
355,1972,69,Black,Female,6,Strong Democrat,NA,NA,0,0,0,0,0,0
356,1972,72,Black,Male,5,Strong Democrat,NA,NA,1,1,1,1,1,1
357,1972,59,Black,Male,8,Strong Democrat,NA,NA,0,0,1,0,1,0
358,1972,69,Black,Female,6,Strong Democrat,NA,NA,0,0,0,0,0,0
359,1972,58,Black,Female,9,Strong Democrat,NA,NA,1,0,0,0,1,0
360,1972,53,Black,Male,9,Not Str Democrat,NA,NA,0,0,0,0,0,0
361,1972,62,Black,Male,5,Strong Democrat,NA,NA,1,1,1,1,1,1
362,1972,58,White,Male,8,Independent,NA,NA,1,1,1,1,1,1
363,1972,32,White,Female,14,Not Str Republican,NA,NA,1,1,1,0,1,1
364,1972,58,White,Female,12,Not Str Democrat,NA,NA,1,1,1,1,1,1
365,1972,70,White,Female,12,Not Str Republican,NA,NA,1,0,1,0,1,0
366,1972,69,White,Male,8,Not Str Republican,NA,NA,1,0,1,0,1,1
367,1972,36,White,Male,10,Not Str Republican,NA,NA,1,0,1,0,1,0
368,1972,47,White,Male,9,"Ind,Near Rep",NA,NA,1,0,1,0,0,0
369,1972,31,White,Male,12,Strong Democrat,NA,NA,1,0,1,1,1,1
370,1972,81,White,Female,5,Not Str Democrat,NA,NA,1,0,0,1,1,0
371,1972,24,White,Male,12,Independent,NA,NA,1,1,1,1,1,1
372,1972,51,White,Female,12,Not Str Republican,NA,NA,1,0,1,0,1,0
373,1972,69,White,Female,3,Strong Democrat,NA,NA,1,1,1,1,1,1
374,1972,30,White,Female,12,Not Str Democrat,NA,NA,0,0,0,0,0,0
375,1972,69,White,Male,12,Independent,NA,NA,0,0,0,0,0,0
376,1972,45,White,Male,11,Not Str Democrat,NA,NA,1,0,1,0,1,0
377,1972,24,White,Male,12,Not Str Republican,NA,NA,1,1,1,1,1,1
378,1972,66,White,Male,7,Not Str Republican,NA,NA,NA,NA,1,0,1,0
379,1972,29,White,Female,12,Not Str Republican,NA,NA,NA,0,1,1,1,1
380,1972,57,White,Female,8,Not Str Republican,NA,NA,0,0,NA,0,1,0
381,1972,58,White,Male,8,Not Str Republican,NA,NA,1,0,1,1,1,NA
382,1972,77,White,Male,8,Strong Republican,NA,NA,1,0,NA,NA,1,NA
383,1972,30,White,Female,18,Not Str Democrat,NA,NA,1,1,1,1,1,1
384,1972,56,White,Female,12,Not Str Republican,NA,NA,1,0,1,0,1,0
385,1972,49,White,Female,13,Strong Republican,NA,NA,0,0,1,0,1,0
386,1972,52,White,Female,10,Not Str Democrat,NA,NA,1,0,1,1,1,0
387,1972,40,White,Male,7,Not Str Democrat,NA,NA,0,0,1,0,1,0
388,1972,48,White,Male,14,Not Str Democrat,NA,NA,1,0,1,0,1,0
389,1972,47,White,Female,6,Not Str Democrat,NA,NA,1,0,1,0,1,0
390,1972,31,White,Male,14,Strong Democrat,NA,NA,1,0,0,0,0,0
391,1972,21,Black,Male,13,Not Str Democrat,NA,NA,1,1,1,1,1,0
392,1972,84,Black,Female,8,Strong Democrat,NA,NA,0,0,1,0,1,0
393,1972,61,Black,Female,9,Strong Democrat,NA,NA,0,0,1,0,1,1
394,1972,46,Black,Female,13,Strong Democrat,NA,NA,1,0,1,0,1,0
395,1972,39,Black,Female,16,Strong Democrat,NA,NA,1,1,1,1,1,1
396,1972,64,Black,Female,11,Strong Democrat,NA,NA,0,0,1,0,0,0
397,1972,77,Black,Male,4,Strong Democrat,NA,NA,0,0,0,0,1,0
398,1972,25,Black,Male,14,Other Party,NA,NA,0,0,0,0,0,0
399,1972,53,Black,Male,7,Not Str Democrat,NA,NA,0,0,1,0,0,0
400,1972,52,Black,Male,10,Strong Democrat,NA,NA,1,0,1,0,0,0
401,1972,71,White,Male,6,Not Str Democrat,NA,NA,1,0,1,0,1,NA
402,1972,52,White,Male,8,Not Str Democrat,NA,NA,1,0,1,1,1,0
403,1972,57,White,Male,7,Not Str Democrat,NA,NA,0,0,0,0,0,0
404,1972,69,White,Female,8,Not Str Democrat,NA,NA,1,0,1,1,1,1
405,1972,74,White,Female,9,Not Str Democrat,NA,NA,1,1,1,1,1,1
406,1972,58,White,Female,12,Independent,NA,NA,1,1,1,1,1,1
407,1972,23,White,Female,12,Not Str Republican,NA,NA,1,1,1,1,1,1
408,1972,61,White,Female,8,Strong Republican,NA,NA,0,0,NA,0,0,0
409,1972,60,White,Female,11,Not Str Republican,NA,NA,NA,0,1,0,NA,0
410,1972,36,White,Female,8,Not Str Democrat,NA,NA,1,0,1,1,1,0
411,1972,58,White,Male,17,Strong Republican,NA,NA,1,0,1,0,0,0
412,1972,28,White,Male,4,Strong Republican,NA,NA,1,0,1,0,0,0
413,1972,29,White,Male,2,Not Str Republican,NA,NA,1,0,0,0,0,0
414,1972,25,White,Male,11,Strong Republican,NA,NA,1,0,1,0,1,0
415,1972,57,White,Male,12,"Ind,Near Dem",NA,NA,1,1,1,1,1,1
416,1972,26,White,Female,12,"Ind,Near Dem",NA,NA,1,0,1,NA,1,0
417,1972,55,White,Male,11,Strong Democrat,NA,NA,1,0,1,0,0,0
418,1972,29,White,Female,17,Not Str Democrat,NA,NA,1,0,1,0,1,0
419,1972,68,White,Female,7,Strong Republican,NA,NA,1,0,1,0,1,0
420,1972,18,White,Female,12,Not Str Democrat,NA,NA,1,0,1,0,1,0
421,1972,49,White,Male,10,Strong Democrat,NA,NA,1,0,1,0,1,0
422,1972,64,White,Male,12,Not Str Democrat,NA,NA,1,0,1,0,1,0
423,1972,38,White,Male,12,Not Str Democrat,NA,NA,0,0,1,1,1,1
424,1972,30,White,Male,9,Independent,NA,NA,1,0,1,0,1,1
425,1972,56,White,Female,10,Not Str Republican,NA,NA,0,0,1,0,0,0
426,1972,20,White,Female,12,Not Str Democrat,NA,NA,1,0,1,0,1,1
427,1972,19,White,Male,12,"Ind,Near Dem",NA,NA,0,0,1,0,1,0
428,1972,50,White,Female,9,Not Str Democrat,NA,NA,1,1,1,1,1,0
429,1972,38,White,Male,14,Independent,NA,NA,1,NA,1,NA,NA,NA
430,1972,64,White,Female,12,"Ind,Near Rep",NA,NA,1,1,1,1,1,1
431,1972,74,White,Female,11,Not Str Republican,NA,NA,1,1,1,1,1,1
432,1972,75,White,Female,12,Not Str Democrat,NA,NA,1,0,1,0,1,0
433,1972,22,White,Male,11,Not Str Democrat,NA,NA,NA,0,NA,0,0,0
434,1972,75,White,Male,8,"Ind,Near Rep",NA,NA,1,0,1,0,NA,0
435,1972,23,White,Female,16,"Ind,Near Dem",NA,NA,1,1,1,1,1,1
436,1972,79,White,Female,12,Not Str Democrat,NA,NA,1,0,1,NA,1,NA
437,1972,60,White,Male,7,Not Str Democrat,NA,NA,1,1,1,1,1,0
438,1972,26,White,Male,15,Not Str Republican,NA,NA,1,0,1,0,0,0
439,1972,63,White,Male,12,Strong Democrat,NA,NA,1,1,1,1,1,1
440,1972,63,White,Female,9,Not Str Democrat,NA,NA,1,1,1,1,1,1
441,1972,34,White,Female,12,Not Str Democrat,NA,NA,1,0,1,0,1,NA
442,1972,33,White,Male,9,Independent,NA,NA,1,1,1,0,NA,0
443,1972,53,White,Male,12,Independent,NA,NA,1,1,1,1,1,1
444,1972,78,White,Male,15,Not Str Democrat,NA,NA,1,1,1,1,1,1
445,1972,22,White,Female,11,Not Str Democrat,NA,NA,1,0,1,0,1,0
446,1972,32,White,Male,10,Strong Democrat,NA,NA,1,1,1,0,1,0
447,1972,27,Black,Male,13,Strong Democrat,NA,NA,1,1,1,1,1,1
448,1972,35,Black,Female,15,"Ind,Near Dem",NA,NA,1,1,1,1,1,1
449,1972,39,Black,Female,12,Strong Democrat,NA,NA,1,0,1,0,1,0
450,1972,24,Black,Female,14,Not Str Democrat,NA,NA,1,1,1,1,1,1
451,1972,22,Black,Female,12,Strong Democrat,NA,NA,1,0,1,0,NA,0
452,1972,28,Black,Male,12,"Ind,Near Dem",NA,NA,1,1,1,1,1,1
453,1972,57,Black,Male,13,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
454,1972,48,Black,Male,14,Strong Democrat,NA,NA,1,1,1,1,1,1
455,1972,26,Black,Male,12,Strong Democrat,NA,NA,0,0,NA,NA,NA,0
456,1972,50,White,Female,8,Strong Democrat,NA,NA,NA,1,NA,NA,NA,NA
457,1972,32,White,Female,12,Strong Democrat,NA,NA,0,0,1,0,0,0
458,1972,56,White,Female,8,Strong Democrat,NA,NA,NA,0,1,0,0,0
459,1972,26,White,Male,12,Not Str Democrat,NA,NA,NA,NA,1,0,NA,0
460,1972,30,White,Female,12,Other Party,NA,NA,0,0,1,0,0,0
461,1972,83,White,Male,4,Not Str Democrat,NA,NA,1,1,1,1,1,1
462,1972,26,White,Female,12,Strong Democrat,NA,NA,1,0,1,0,1,0
463,1972,20,White,Male,9,Not Str Democrat,NA,NA,0,1,1,0,0,0
464,1972,41,White,Male,12,Strong Democrat,NA,NA,1,1,1,1,NA,NA
465,1972,56,White,Female,7,Not Str Democrat,NA,NA,1,NA,1,1,1,NA
466,1972,83,White,Female,6,Strong Democrat,NA,NA,1,0,0,1,1,1
467,1972,27,White,Female,5,"Ind,Near Rep",NA,NA,1,0,1,1,0,0
468,1972,21,White,Female,5,"Ind,Near Dem",NA,NA,0,0,0,1,0,0
469,1972,19,White,Male,12,Not Str Democrat,NA,NA,1,0,1,0,NA,0
470,1972,41,White,Male,12,Strong Democrat,NA,NA,1,0,1,1,1,0
471,1972,35,White,Male,12,"Ind,Near Dem",NA,NA,NA,0,1,0,1,0
472,1972,57,White,Female,9,Not Str Republican,NA,NA,0,0,1,NA,NA,NA
473,1972,42,White,Female,12,Not Str Democrat,NA,NA,1,NA,1,1,1,0
474,1972,54,White,Female,10,Not Str Democrat,NA,NA,1,0,1,NA,NA,0
475,1972,24,White,Female,12,Other Party,NA,NA,0,0,1,0,1,0
476,1972,62,White,Male,8,Not Str Democrat,NA,NA,NA,0,1,NA,NA,0
477,1972,39,White,Male,8,Other Party,NA,NA,0,0,0,0,0,0
478,1972,24,White,Male,11,Not Str Republican,NA,NA,1,0,0,0,NA,0
479,1972,66,White,Female,12,Not Str Republican,NA,NA,1,0,1,0,1,0
480,1972,55,White,Male,11,Not Str Republican,NA,NA,1,1,1,1,1,1
481,1972,25,White,Male,12,Strong Republican,NA,NA,1,0,1,0,1,0
482,1972,61,White,Female,12,Strong Republican,NA,NA,NA,NA,1,NA,1,NA
483,1972,62,White,Female,11,Strong Republican,NA,NA,1,0,1,0,1,0
484,1972,29,White,Male,19,Other Party,NA,NA,1,1,1,1,1,1
485,1972,27,White,Male,16,"Ind,Near Rep",NA,NA,1,0,1,0,1,0
486,1972,44,White,Female,12,Not Str Republican,NA,NA,NA,0,NA,0,0,0
487,1972,44,White,Male,12,"Ind,Near Dem",NA,NA,1,0,0,0,0,0
488,1972,34,White,Female,12,Independent,NA,NA,1,0,1,0,1,0
489,1972,23,White,Male,11,Independent,NA,NA,0,0,0,0,0,0
490,1972,58,White,Female,12,Strong Republican,NA,NA,1,0,1,0,0,0
491,1972,24,White,Male,16,"Ind,Near Dem",NA,NA,1,1,1,1,1,1
492,1972,34,White,Female,11,Independent,NA,NA,1,0,1,0,0,0
493,1972,42,White,Female,12,Not Str Democrat,NA,NA,1,1,1,1,1,0
494,1972,32,White,Female,12,Not Str Republican,NA,NA,1,1,1,1,1,1
495,1972,52,White,Male,7,Not Str Democrat,NA,NA,1,0,NA,0,1,0
496,1972,22,White,Female,12,Not Str Democrat,NA,NA,0,0,1,0,1,1
497,1972,35,White,Female,10,Not Str Democrat,NA,NA,0,0,1,0,0,0
498,1972,45,White,Male,14,Strong Democrat,NA,NA,1,0,1,0,1,0
499,1972,30,White,Female,10,Not Str Republican,NA,NA,1,1,0,1,1,0
500,1972,35,White,Female,9,Strong Democrat,NA,NA,1,1,NA,1,NA,0
501,1972,36,White,Male,8,Strong Democrat,NA,NA,1,0,1,0,0,0
502,1972,57,White,Male,8,Not Str Democrat,NA,NA,1,0,1,0,1,0
503,1972,28,White,Male,17,Not Str Republican,NA,NA,1,1,1,1,1,1
504,1972,42,White,Female,16,Strong Democrat,NA,NA,0,0,0,0,0,0
505,1972,23,White,Female,12,"Ind,Near Dem",NA,NA,1,0,1,0,1,0
506,1972,53,White,Female,15,"Ind,Near Rep",NA,NA,NA,0,0,0,1,0
507,1972,22,White,Male,12,Not Str Republican,NA,NA,1,0,1,0,1,0
508,1972,60,White,Male,12,Not Str Democrat,NA,NA,1,0,1,1,1,1
509,1972,56,White,Male,12,Not Str Democrat,NA,NA,1,1,1,1,1,NA
510,1972,24,White,Male,15,Not Str Democrat,NA,NA,1,0,1,1,1,1
511,1972,26,White,Male,12,Not Str Democrat,NA,NA,1,0,1,0,1,0
512,1972,55,White,Female,13,Other Party,NA,NA,1,0,1,0,0,0
513,1972,20,White,Female,13,Independent,NA,NA,0,0,0,0,0,0
514,1972,30,White,Male,12,Not Str Democrat,NA,NA,1,1,1,1,1,1
515,1972,26,White,Female,14,"Ind,Near Dem",NA,NA,0,0,1,0,0,0
516,1972,36,White,Female,12,Not Str Democrat,NA,NA,1,0,1,0,1,0
517,1972,42,White,Female,11,Not Str Republican,NA,NA,1,0,1,0,1,0
518,1972,28,White,Male,16,Not Str Democrat,NA,NA,1,0,1,0,1,0
519,1972,54,White,Male,12,Not Str Democrat,NA,NA,1,1,1,1,1,1
520,1972,49,White,Male,12,"Ind,Near Rep",NA,NA,1,0,1,0,1,0
521,1972,30,White,Female,12,Not Str Democrat,NA,NA,1,0,1,1,1,1
522,1972,40,White,Female,16,"Ind,Near Rep",NA,NA,1,1,1,1,1,1
523,1972,55,White,Male,12,Not Str Republican,NA,NA,1,1,1,1,1,1
524,1972,74,White,Male,6,Strong Democrat,NA,NA,1,0,1,1,1,0
525,1972,48,White,Male,8,Not Str Republican,NA,NA,1,1,1,1,1,1
526,1972,63,White,Female,12,Not Str Republican,NA,NA,1,1,1,1,1,1
527,1972,72,White,Male,10,Not Str Republican,NA,NA,0,0,1,0,0,0
528,1972,30,White,Female,11,"Ind,Near Dem",NA,NA,1,0,1,0,1,0
529,1972,78,White,Female,8,Not Str Republican,NA,NA,0,0,1,NA,NA,NA
530,1972,44,White,Female,8,Not Str Democrat,NA,NA,0,0,1,0,NA,0
531,1972,48,White,Male,13,Strong Democrat,NA,NA,1,0,1,1,1,0
532,1972,29,White,Female,12,Not Str Republican,NA,NA,1,0,1,0,1,0
533,1972,21,White,Male,13,Not Str Democrat,NA,NA,1,0,1,1,1,0
534,1972,20,White,Female,13,"Ind,Near Rep",NA,NA,1,1,1,1,1,1
535,1972,52,White,Female,12,Strong Democrat,NA,NA,0,0,1,0,1,0
536,1972,40,White,Male,14,"Ind,Near Rep",NA,NA,1,1,1,1,1,1
537,1972,42,White,Male,16,Not Str Democrat,NA,NA,1,1,1,1,1,1
538,1972,54,White,Male,14,Strong Republican,NA,NA,1,0,1,0,1,1
539,1972,43,White,Female,12,Independent,NA,NA,1,1,1,1,1,1
540,1972,25,White,Male,12,Independent,NA,NA,1,1,1,1,1,1
541,1972,28,White,Female,12,Not Str Democrat,NA,NA,1,1,1,1,1,0
542,1972,43,White,Female,12,Not Str Democrat,NA,NA,0,0,1,0,1,0
543,1972,45,White,Male,10,Strong Democrat,NA,NA,0,0,NA,0,0,0
544,1972,48,White,Female,13,Not Str Democrat,NA,NA,1,1,1,0,1,1
545,1972,36,White,Female,14,Not Str Republican,NA,NA,NA,0,0,0,1,0
546,1972,28,White,Male,14,Independent,NA,NA,1,0,1,0,1,0
547,1972,27,White,Male,12,"Ind,Near Rep",NA,NA,1,0,1,0,1,0
548,1972,52,White,Female,8,Strong Democrat,NA,NA,0,0,0,0,0,0
549,1972,20,White,Female,12,Not Str Republican,NA,NA,0,0,0,0,0,0
550,1972,28,White,Female,12,"Ind,Near Rep",NA,NA,1,1,1,1,1,1
551,1972,38,White,Male,10,"Ind,Near Rep",NA,NA,1,0,1,NA,1,NA
552,1972,48,White,Female,14,Not Str Democrat,NA,NA,1,0,1,1,1,1
553,1972,47,White,Male,7,Independent,NA,NA,1,0,1,0,0,0
554,1972,59,White,Male,12,Strong Republican,NA,NA,1,1,1,1,1,1
555,1972,26,White,Male,12,"Ind,Near Dem",NA,NA,1,1,1,1,1,1
556,1972,63,White,Female,13,Independent,NA,NA,1,0,1,NA,1,0
557,1972,80,White,Female,9,Not Str Democrat,NA,NA,1,0,NA,NA,1,NA
558,1972,68,White,Female,13,Strong Democrat,NA,NA,1,0,1,1,1,0
559,1972,49,White,Female,7,Not Str Democrat,NA,NA,1,1,1,1,1,1
560,1972,21,White,Male,13,"Ind,Near Dem",NA,NA,1,1,1,1,1,1
561,1972,27,White,Female,5,Not Str Democrat,NA,NA,1,1,1,1,1,1
562,1972,41,White,Male,11,"Ind,Near Rep",NA,NA,1,0,1,NA,1,NA
563,1972,31,White,Male,12,Independent,NA,NA,1,1,1,1,1,1
564,1972,76,White,Male,8,Strong Democrat,NA,NA,1,0,1,NA,1,NA
565,1972,26,White,Male,12,Not Str Democrat,NA,NA,0,0,NA,0,0,0
566,1972,73,White,Male,7,Strong Republican,NA,NA,0,0,0,0,0,0
567,1972,49,White,Female,8,Strong Democrat,NA,NA,1,0,1,NA,1,0
568,1972,72,White,Female,8,Strong Democrat,NA,NA,1,0,NA,0,0,0
569,1972,53,White,Female,6,Not Str Republican,NA,NA,NA,0,NA,0,0,0
570,1972,39,White,Female,10,Strong Democrat,NA,NA,1,1,1,NA,1,1
571,1972,31,White,Female,12,Independent,NA,NA,1,1,1,1,0,1
572,1972,52,White,Female,12,Strong Republican,NA,NA,1,0,0,0,1,0
573,1972,61,White,Male,8,"Ind,Near Rep",NA,NA,1,NA,1,1,1,1
574,1972,85,White,Male,7,Not Str Republican,NA,NA,1,1,1,1,1,0
575,1972,54,White,Male,16,"Ind,Near Rep",NA,NA,1,1,1,1,1,1
576,1972,69,White,Female,10,Not Str Republican,NA,NA,1,0,1,0,NA,0
577,1972,65,White,Male,8,Strong Republican,NA,NA,1,0,1,0,1,0
578,1972,41,White,Female,12,Strong Republican,NA,NA,0,0,0,0,0,0
579,1972,58,White,Male,8,"Ind,Near Dem",NA,NA,1,0,1,1,1,0
580,1972,57,White,Female,12,Not Str Republican,NA,NA,0,0,1,0,1,0
581,1972,55,White,Male,8,Strong Democrat,NA,NA,1,0,1,0,1,0
582,1972,47,White,Female,12,Strong Democrat,NA,NA,1,0,1,0,1,0
583,1972,60,White,Male,8,Strong Democrat,NA,NA,1,0,1,0,1,0
584,1972,53,White,Male,12,Other Party,NA,NA,1,0,1,0,NA,1
585,1972,57,White,Male,12,Independent,NA,NA,1,0,1,0,1,0
586,1972,28,White,Male,16,"Ind,Near Rep",NA,NA,1,0,1,0,1,0
587,1972,48,White,Female,12,Strong Republican,NA,NA,0,0,1,0,1,0
588,1972,51,White,Male,14,Independent,NA,NA,1,0,1,1,1,1
589,1972,33,White,Female,12,Independent,NA,NA,1,0,1,0,1,0
590,1972,47,White,Female,12,Strong Republican,NA,NA,1,0,1,0,0,0
591,1972,36,White,Female,12,Not Str Democrat,NA,NA,0,0,0,0,0,0
592,1972,19,White,Male,12,"Ind,Near Rep",NA,NA,0,1,1,1,1,1
593,1972,26,White,Male,12,"Ind,Near Dem",NA,NA,1,0,1,1,1,0
594,1972,25,White,Male,16,Not Str Republican,NA,NA,1,1,1,1,1,1
595,1972,24,White,Female,11,"Ind,Near Dem",NA,NA,1,0,1,0,0,0
596,1972,22,White,Male,15,Not Str Democrat,NA,NA,1,1,1,1,1,1
597,1972,25,White,Female,12,Independent,NA,NA,1,1,1,1,1,1
598,1972,21,White,Female,11,Not Str Republican,NA,NA,1,0,1,0,1,0
599,1972,29,White,Male,13,Independent,NA,NA,1,0,1,0,0,0
600,1972,26,White,Female,12,Not Str Democrat,NA,NA,1,1,1,1,1,1
601,1972,21,White,Male,13,Not Str Democrat,NA,NA,NA,0,1,0,NA,0
602,1972,53,White,Male,13,Not Str Democrat,NA,NA,1,1,1,1,1,1
603,1972,44,White,Female,8,Strong Republican,NA,NA,0,0,NA,0,NA,0
604,1972,46,White,Female,9,Strong Democrat,NA,NA,1,1,1,1,1,1
605,1972,46,White,Female,14,Not Str Republican,NA,NA,NA,0,1,0,NA,0
606,1972,60,White,Female,8,Other Party,NA,NA,0,0,1,0,0,0
607,1972,50,White,Female,8,Independent,NA,NA,1,0,1,0,NA,0
608,1972,37,White,Male,11,Not Str Democrat,NA,NA,0,0,0,0,0,0
609,1972,76,White,Male,11,Strong Democrat,NA,NA,0,0,1,0,0,0
610,1972,41,White,Female,8,Not Str Democrat,NA,NA,1,0,0,0,0,0
611,1972,24,White,Female,12,Independent,NA,NA,1,0,0,0,0,0
612,1972,33,White,Female,9,Not Str Republican,NA,NA,0,0,0,0,0,0
613,1972,49,White,Female,11,Not Str Democrat,NA,NA,0,0,1,0,0,0
614,1972,22,White,Male,9,Not Str Republican,NA,NA,0,0,1,0,0,0
615,1972,67,White,Male,8,Not Str Democrat,NA,NA,0,0,1,0,0,0
616,1972,74,White,Male,9,Not Str Democrat,NA,NA,0,0,0,0,0,0
617,1972,37,White,Male,12,"Ind,Near Rep",NA,NA,1,1,1,1,1,0
618,1972,45,White,Female,9,Not Str Democrat,NA,NA,1,0,0,0,0,0
619,1972,59,White,Female,8,Strong Republican,NA,NA,0,0,0,0,0,0
620,1972,65,White,Female,12,Strong Democrat,NA,NA,1,0,1,1,1,0
621,1972,67,White,Female,8,Not Str Republican,NA,NA,1,1,1,1,1,1
622,1972,66,White,Male,8,"Ind,Near Dem",NA,NA,0,0,0,0,NA,0
623,1972,28,White,Male,16,"Ind,Near Rep",NA,NA,0,0,1,0,0,0
624,1972,37,White,Male,13,Not Str Democrat,NA,NA,1,0,1,0,1,0
625,1972,72,White,Female,16,Strong Republican,NA,NA,1,1,1,1,1,1
626,1972,22,White,Female,15,Not Str Democrat,NA,NA,1,0,0,0,0,0
627,1972,60,White,Female,13,"Ind,Near Dem",NA,NA,1,0,1,1,1,0
628,1972,60,White,Female,10,Not Str Democrat,NA,NA,1,0,1,0,1,0
629,1972,35,White,Male,10,Independent,NA,NA,1,0,1,NA,1,NA
630,1972,60,White,Male,12,Strong Democrat,NA,NA,1,1,1,1,1,NA
631,1972,79,White,Male,16,Not Str Republican,NA,NA,1,0,1,1,1,0
632,1972,45,White,Male,10,Not Str Democrat,NA,NA,1,1,1,1,1,1
633,1972,65,White,Female,8,Not Str Democrat,NA,NA,NA,0,NA,0,1,0
634,1972,45,White,Male,12,"Ind,Near Rep",NA,NA,1,1,1,1,1,1
635,1972,65,White,Female,12,Strong Democrat,NA,NA,1,1,1,1,1,1
636,1972,22,White,Female,14,"Ind,Near Dem",NA,NA,1,0,1,1,1,0
637,1972,60,Other,Male,12,Not Str Democrat,NA,NA,1,0,1,0,0,0
638,1972,38,White,Male,16,"Ind,Near Rep",NA,NA,0,0,0,0,0,0
639,1972,29,White,Female,12,Not Str Republican,NA,NA,1,1,1,1,1,1
640,1972,26,Other,Male,12,"Ind,Near Rep",NA,NA,1,0,1,1,1,0
641,1972,81,White,Female,12,Not Str Democrat,NA,NA,0,1,1,1,0,0
642,1972,61,White,Female,8,Not Str Democrat,NA,NA,1,0,1,0,1,0
643,1972,71,White,Female,9,Strong Republican,NA,NA,1,0,1,0,1,0
644,1972,26,White,Male,13,Not Str Democrat,NA,NA,0,0,0,0,0,0
645,1972,70,White,Male,9,Not Str Republican,NA,NA,1,0,1,0,1,1
646,1972,34,White,Male,12,Not Str Republican,NA,NA,1,1,1,1,1,1
647,1972,48,White,Male,11,Not Str Democrat,NA,NA,1,0,1,0,1,0
648,1972,23,White,Female,12,Not Str Democrat,NA,NA,1,0,1,0,1,0
649,1972,60,White,Male,10,Independent,NA,NA,1,1,1,1,1,1
650,1972,33,White,Male,9,Not Str Republican,NA,NA,1,0,1,NA,NA,1
651,1972,52,White,Female,10,Not Str Republican,NA,NA,1,0,1,0,1,0
652,1972,55,White,Female,8,Strong Republican,NA,NA,1,0,1,NA,1,0
653,1972,21,White,Female,10,Strong Republican,NA,NA,1,0,1,1,1,0
654,1972,26,White,Male,12,Not Str Republican,NA,NA,1,0,1,0,0,0
655,1972,77,White,Female,10,Independent,NA,NA,NA,0,1,NA,1,NA
656,1972,69,White,Female,8,Other Party,NA,NA,1,0,1,0,1,0
657,1972,25,White,Male,18,Other Party,NA,NA,1,1,1,1,1,1
658,1972,43,White,Female,12,Strong Democrat,NA,NA,1,0,1,1,1,0
659,1972,77,White,Female,5,Independent,NA,NA,1,0,1,0,1,0
660,1972,65,White,Male,9,Not Str Democrat,NA,NA,1,1,1,1,1,1
661,1972,31,White,Male,9,Independent,NA,NA,1,0,1,1,1,1
662,1972,65,White,Male,8,Not Str Democrat,NA,NA,1,0,1,1,1,1
663,1972,58,White,Male,11,"Ind,Near Dem",NA,NA,NA,NA,NA,NA,NA,NA
664,1972,63,Black,Female,12,Not Str Democrat,NA,NA,1,1,1,1,1,1
665,1972,74,Black,Female,16,Independent,NA,NA,1,1,1,1,1,1
666,1972,20,Black,Male,14,Independent,NA,NA,1,1,1,1,1,1
667,1972,42,Black,Female,12,Not Str Democrat,NA,NA,1,1,1,1,1,1
668,1972,20,Black,Male,12,"Ind,Near Dem",NA,NA,1,1,1,1,1,1
669,1972,53,Black,Female,12,Not Str Democrat,NA,NA,1,1,1,1,1,1
670,1972,40,Black,Male,12,Not Str Democrat,NA,NA,1,1,1,1,1,1
671,1972,53,Black,Male,8,Strong Democrat,NA,NA,0,0,1,1,1,1
672,1972,35,Black,Male,15,Other Party,NA,NA,1,0,1,0,1,1
673,1972,20,Other,Female,12,Not Str Democrat,NA,NA,1,0,1,0,NA,0
674,1972,69,Black,Female,12,Independent,NA,NA,1,1,1,1,1,1
675,1972,60,Black,Male,12,Strong Democrat,NA,NA,1,1,1,1,1,1
676,1972,45,Black,Male,12,Strong Democrat,NA,NA,1,1,1,1,1,1
677,1972,43,Black,Male,13,Strong Democrat,NA,NA,1,NA,1,1,1,1
678,1972,72,Black,Male,9,Strong Democrat,NA,NA,1,1,1,0,1,1
679,1972,28,White,Female,16,Not Str Democrat,NA,NA,1,1,1,1,1,1
680,1972,35,Black,Female,12,Not Str Democrat,NA,NA,1,1,1,1,1,1
681,1972,43,White,Male,19,Not Str Democrat,NA,NA,1,1,1,1,1,1
682,1972,51,White,Female,14,Not Str Democrat,NA,NA,1,1,1,1,1,1
683,1972,45,White,Female,11,Strong Democrat,NA,NA,1,1,1,1,1,1
684,1972,65,White,Female,15,Independent,NA,NA,1,1,1,1,1,1
